Term,PCA_X,PCA_Y
Leech Life,0.466796955676162,-0.14445436654703933
Leech Seed,0.47136328666102156,-0.24393343770339104
Leer,0.6135512383152819,-0.3841984137819963
Lick,0.3241051942258641,-0.05037871149294309
Light Screen,0.5355376213701644,-0.21048170679269887
Lovely Kiss,0.5944380753454216,-0.3943975063349459
Low Kick,0.4410299127878541,-0.18343975630891535
Mach Punch,0.3153632971026044,0.0001393959957145446
Mega Drain,0.5430362559282017,-0.2229331828435896
Mega Kick,0.6093194635532987,-0.25335202495111075
Mega Punch,0.6086587866646959,-0.32026254459450226
Megahorn,0.3413722739552308,0.015626363160116747
Metal Claw,0.31275176198985344,-0.00013359644247149397
Mud Slap,0.47922212260470265,-0.2161452939835214
Night Shade,0.35244903869892213,-0.0316947667400847
Octazooka,0.38399903537023616,-0.14357504635943594
Outrage,0.39504214281487104,0.0599399798393685
Pay Day,0.5851149608648648,-0.34440356995940175
Peck,0.5102867228855442,-0.23163739305159153
Petal Dance,0.4603961087187958,-0.12098006771096455
Pin Missile,0.35192260132085595,-0.06901438883462505
Poison Powder,0.5044182649244031,-0.28409065574838105
Poison Sting,0.5527360941780698,-0.298159311358805
Pound,0.6107217291733352,-0.34114530968503637
Powder Snow,0.24161681146348393,0.09648275282181805
Psybeam,0.5381053163739031,-0.23157131041002454
Psychic,0.5397583284173708,-0.07318107543356815
Psywave,0.5770095836349489,-0.23421583798110784
Pursuit,0.29062218584103117,-0.027298479422609063
Quick Attack,0.7422012788733182,-0.38771277173916624
Rage,0.6656901434158058,-0.3864785128301973
Rapid Spin,0.6147215849999897,-0.30410571882975646
Razor Leaf,0.409096605678736,-0.20678288857533156
Razor Wind,0.6307280196890616,-0.30803486169524813
Recover,0.5989879459131827,-0.3541822879588874
Reflect,0.5878813305695975,-0.26423200238054917
Rest,0.6764274140055422,-0.2352763938323587
Roar,0.6266608439094091,-0.3969352615926364
Rock Slide,0.4375864624088646,-0.1303040285235784
Rock Smash,0.35540147235183994,0.07294543163819489
Rock Throw,0.4259118601291428,-0.2328751893709541
Rolling Kick,0.27562649404562295,0.010775457262759698
Rollout,0.45587907167313624,-0.18429610860585155
Sacred Fire,0.36974429479393645,-0.17290907285142126
Sand Attack,0.4852359269375403,-0.24499840772336848
Scratch,0.6492664397787996,-0.42682129788801726
Self Destruct,0.6273129605201793,-0.24994282396449669
Shadow Ball,0.2374927473794328,0.13012945599771705
